100
100
100
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,92,92,92,92,92,92,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,82,82,82,88,88,88,88,88,88,88,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,92,92,92,92,92,92,92,92,92,62,62,62,62,62,62,62,62,62,62,62,82,62,62,62,82,82,82,82,82,82,82,82,82,82,82,82,82,82,88,88,88,88,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,92,92,92,92,92,92,92,92,62,62,62,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,92,92,92,92,92,92,92,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,92,92,92,92,92,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,92,92,92,92,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,54,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,54,54,54,54,54,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,54,54,54,54,54,54,54,54,54,
54,54,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,1,54,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,52,52,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,52,52,82,24,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,52,37,37,24,24,24,24,24,24,24,24,24,82,24,82,82,82,82,82,24,82,82,82,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,27,27,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,52,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,27,27,27,27,27,27,27,27,27,27,27,27,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,27,27,27,27,27,27,27,27,27,27,27,51,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,27,27,27,27,27,27,27,27,51,51,51,51,51,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,27,27,27,27,27,51,51,51,51,51,51,51,51,51,51,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,27,27,27,27,51,51,51,51,51,51,51,51,51,51,51,51,51,51,93,93,93,93,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,27,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,93,93,93,93,93,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,93,93,93,93,93,52,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,93,93,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,40,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,40,40,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,40,40,40,40,40,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,54,54,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,54,54,54,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,54,54,54,40,40,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,84,84,84,52,52,52,52,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,54,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,84,84,84,84,84,84,84,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,54,
54,54,54,54,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,84,84,84,84,84,84,84,84,52,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,54,
39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,84,84,84,84,84,84,84,84,84,84,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,24,54,54,54,54,54,54,54,54,54,54,54,54,54,
39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,84,84,84,84,84,84,84,84,84,84,84,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,24,24,24,8,54,54,54,54,54,54,54,54,54,39,39,39,39,
39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,51,84,84,84,84,84,84,84,84,84,84,84,84,84,84,37,37,37,37,37,37,37,37,37,37,37,37,37,24,24,24,24,24,8,8,8,8,8,8,8,54,54,54,39,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,51,51,51,51,84,84,84,84,84,84,84,84,84,84,84,84,84,84,59,59,59,37,37,37,37,37,37,37,37,37,37,37,24,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,51,51,51,69,69,69,69,84,84,84,69,69,84,84,84,84,84,84,84,59,59,59,59,59,59,59,59,37,37,37,37,37,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,51,51,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,84,69,69,59,59,59,59,59,59,59,59,59,59,59,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,51,51,51,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,59,59,59,59,59,59,59,59,59,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,59,59,59,59,59,59,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,59,59,59,59,59,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,59,59,59,59,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,40,39,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,59,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,75,75,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,75,75,75,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,39,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,75,75,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,75,75,75,75,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,75,75,75,75,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,39,39,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,75,75,75,75,75,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,75,75,75,75,75,75,75,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,75,75,75,75,75,75,75,75,75,75,75,75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,39,39,39,
